AUD,JPY,2001-06-18,63.1970
AUD,JPY,2001-06-19,73.7673
AUD,JPY,2001-06-20,91.8509
AUD,JPY,2001-06-21,59.4804
AUD,JPY,2001-06-22,78.6724
AUD,JPY,2001-06-25,32.9210
AUD,JPY,2001-06-26,43.4894
AUD,JPY,2001-06-27,87.9151
AUD,JPY,2001-06-28,42.2191
AUD,JPY,2001-06-29,35.3507
AUD,JPY,2001-07-02,33.1253
AUD,JPY,2001-07-03,54.4050
AUD,JPY,2001-07-04,50.4081
AUD,JPY,2001-07-05,75.1957
AUD,JPY,2001-07-06,90.1754
AUD,JPY,2001-07-09,51.4361
AUD,JPY,2001-07-10,32.0490
AUD,JPY,2001-07-11,52.3037
AUD,JPY,2001-07-12,85.3255
AUD,JPY,2001-07-13,59.2947
AUD,JPY,2001-07-16,85.9998
AUD,JPY,2001-07-17,82.9309
AUD,JPY,2001-07-18,38.0495
AUD,JPY,2001-07-19,56.7135
AUD,JPY,2001-07-20,43.1779
AUD,JPY,2001-07-23,83.1913
AUD,JPY,2001-07-24,36.3984
AUD,JPY,2001-07-25,83.5562
AUD,JPY,2001-07-26,47.2382
AUD,JPY,2001-07-27,93.3464
AUD,JPY,2001-07-30,43.0813
AUD,JPY,2001-07-31,94.4067
AUD,JPY,2001-08-01,89.5857
AUD,JPY,2001-08-02,38.6290
AUD,JPY,2001-08-03,40.8774
AUD,JPY,2001-08-06,60.8824
AUD,JPY,2001-08-07,62.4879
AUD,JPY,2001-08-08,76.4012
AUD,JPY,2001-08-09,88.6619
AUD,JPY,2001-08-10,57.2013
AUD,JPY,2001-08-13,38.0022
AUD,JPY,2001-08-14,47.5178
AUD,JPY,2001-08-15,75.0798
AUD,JPY,2001-08-16,32.1930
AUD,JPY,2001-08-17,64.6238
AUD,JPY,2001-08-20,78.4748
AUD,JPY,2001-08-21,85.5036
AUD,JPY,2001-08-22,85.7623
AUD,JPY,2001-08-23,44.5452
AUD,JPY,2001-08-24,33.4914
AUD,JPY,2001-08-27,85.6261
AUD,JPY,2001-08-28,70.9314
AUD,JPY,2001-08-29,71.3220
AUD,JPY,2001-08-30,53.4762
AUD,JPY,2001-08-31,49.4821
AUD,JPY,2001-09-03,71.4214
AUD,JPY,2001-09-04,58.3767
AUD,JPY,2001-09-05,80.2264
AUD,JPY,2001-09-06,81.1594
AUD,JPY,2001-09-07,42.5011
AUD,JPY,2001-09-10,63.5652
AUD,JPY,2001-09-11,32.7279
AUD,JPY,2001-09-12,72.7084
AUD,JPY,2001-09-13,83.7807
AUD,JPY,2001-09-14,55.4487
AUD,JPY,2001-09-17,30.2700
AUD,JPY,2001-09-18,33.1681
AUD,JPY,2001-09-19,36.9658
AUD,JPY,2001-09-20,57.0858
AUD,JPY,2001-09-21,77.2615
AUD,JPY,2001-09-24,64.0985
AUD,JPY,2001-09-25,72.1763
AUD,JPY,2001-09-26,33.2747
AUD,JPY,2001-09-27,70.2007
AUD,JPY,2001-09-28,39.9026
AUD,JPY,2001-10-01,40.6268
AUD,JPY,2001-10-02,46.6951
AUD,JPY,2001-10-03,81.5350
AUD,JPY,2001-10-04,58.3023
AUD,JPY,2001-10-05,36.0805
AUD,JPY,2001-10-08,49.6702
AUD,JPY,2001-10-09,81.9762
AUD,JPY,2001-10-10,36.1362
AUD,JPY,2001-10-11,69.3523
AUD,JPY,2001-10-12,86.6995
AUD,JPY,2001-10-15,70.5172
AUD,JPY,2001-10-16,53.2725
AUD,JPY,2001-10-17,80.1805
AUD,JPY,2001-10-18,37.8089
AUD,JPY,2001-10-19,36.3538
AUD,JPY,2001-10-22,83.6583
AUD,JPY,2001-10-23,76.7665
AUD,JPY,2001-10-24,86.0049
AUD,JPY,2001-10-25,89.9908
AUD,JPY,2001-10-26,46.5450
AUD,JPY,2001-10-29,65.0146
AUD,JPY,2001-10-30,52.2086
AUD,JPY,2001-10-31,84.6118
AUD,JPY,2001-11-01,47.9736
AUD,JPY,2001-11-02,64.4209
AUD,JPY,2001-11-05,57.4031
AUD,JPY,2001-11-06,71.6814
AUD,JPY,2001-11-07,39.7529
AUD,JPY,2001-11-08,89.9654
AUD,JPY,2001-11-09,33.5231
AUD,JPY,2001-11-12,35.9840
AUD,JPY,2001-11-13,65.9781
AUD,JPY,2001-11-14,70.7320
AUD,JPY,2001-11-15,56.5051
AUD,JPY,2001-11-16,55.7962
AUD,JPY,2001-11-19,89.2996
AUD,JPY,2001-11-20,74.2830
AUD,JPY,2001-11-21,61.6683
AUD,JPY,2001-11-22,34.5854
AUD,JPY,2001-11-23,89.3413
AUD,JPY,2001-11-26,68.0637
AUD,JPY,2001-11-27,39.8822
AUD,JPY,2001-11-28,81.7617
AUD,JPY,2001-11-29,48.0651
AUD,JPY,2001-11-30,62.3457
AUD,JPY,2001-12-03,83.7762
AUD,JPY,2001-12-04,38.9654
AUD,JPY,2001-12-05,40.9178
AUD,JPY,2001-12-06,81.2588
AUD,JPY,2001-12-07,47.9459
AUD,JPY,2001-12-10,44.8298
AUD,JPY,2001-12-11,96.6273
AUD,JPY,2001-12-12,54.5109
AUD,JPY,2001-12-13,47.4745
AUD,JPY,2001-12-14,76.9202
AUD,JPY,2001-12-17,59.8898
AUD,JPY,2001-12-18,90.1140
AUD,JPY,2001-12-19,73.1087
AUD,JPY,2001-12-20,58.7337
AUD,JPY,2001-12-21,84.6634
AUD,JPY,2001-12-24,47.2432
AUD,JPY,2001-12-27,39.5153
AUD,JPY,2001-12-28,72.8370
AUD,JPY,2002-01-02,67.8275
AUD,JPY,2002-01-03,43.5509
AUD,JPY,2002-01-04,47.6876
AUD,JPY,2002-01-07,92.3043
AUD,JPY,2002-01-08,75.6209
AUD,JPY,2002-01-09,79.1361
AUD,JPY,2002-01-10,46.3057
AUD,JPY,2002-01-11,57.2308
AUD,JPY,2002-01-14,57.8002
AUD,JPY,2002-01-15,55.0775
AUD,JPY,2002-01-16,63.8181
AUD,JPY,2002-01-17,79.5334
AUD,JPY,2002-01-18,44.9024
AUD,JPY,2002-01-21,71.8764
AUD,JPY,2002-01-22,82.6533
AUD,JPY,2002-01-23,50.5789
AUD,JPY,2002-01-24,61.8562
AUD,JPY,2002-01-25,94.3528
AUD,JPY,2002-01-28,47.6528
AUD,JPY,2002-01-29,53.8410
AUD,JPY,2002-01-30,63.9659
AUD,JPY,2002-01-31,102.6047
AUD,JPY,2002-02-01,48.0365
AUD,JPY,2002-02-04,72.9590
AUD,JPY,2002-02-05,63.0070
AUD,JPY,2002-02-06,50.3058
AUD,JPY,2002-02-07,78.3201
AUD,JPY,2002-02-08,68.3878
AUD,JPY,2002-02-11,63.8154
AUD,JPY,2002-02-12,77.2600
AUD,JPY,2002-02-13,61.4005
AUD,JPY,2002-02-14,75.0485
AUD,JPY,2002-02-15,53.1566
AUD,JPY,2002-02-18,42.1572
AUD,JPY,2002-02-19,66.1910
AUD,JPY,2002-02-20,94.3967
AUD,JPY,2002-02-21,99.7903
AUD,JPY,2002-02-22,66.8559
AUD,JPY,2002-02-25,65.3715
AUD,JPY,2002-02-26,45.7237
AUD,JPY,2002-02-27,86.4888
AUD,JPY,2002-02-28,80.4839
AUD,JPY,2002-03-01,96.4660
AUD,JPY,2002-03-04,72.0793
AUD,JPY,2002-03-05,66.4814
AUD,JPY,2002-03-06,102.1157
AUD,JPY,2002-03-07,47.1390
AUD,JPY,2002-03-08,74.3207
AUD,JPY,2002-03-11,47.6787
AUD,JPY,2002-03-12,52.6888
AUD,JPY,2002-03-13,35.6941
AUD,JPY,2002-03-14,83.0037
AUD,JPY,2002-03-15,80.0519
AUD,JPY,2002-03-18,36.0006
AUD,JPY,2002-03-19,47.7279
AUD,JPY,2002-03-20,38.3165
AUD,JPY,2002-03-21,42.8887
AUD,JPY,2002-03-22,40.8634
AUD,JPY,2002-03-25,40.5826
AUD,JPY,2002-03-26,98.1060
AUD,JPY,2002-03-27,82.1561
AUD,JPY,2002-03-28,59.3274
AUD,JPY,2002-03-29,44.6140
AUD,JPY,2002-04-01,93.6044
AUD,JPY,2002-04-02,89.9409
AUD,JPY,2002-04-03,48.8551
AUD,JPY,2002-04-04,47.6199
AUD,JPY,2002-04-05,77.3218
AUD,JPY,2002-04-08,36.3674
AUD,JPY,2002-04-09,90.1841
AUD,JPY,2002-04-10,67.5452
AUD,JPY,2002-04-11,81.8931
AUD,JPY,2002-04-12,96.4270
AUD,JPY,2002-04-15,38.7555
AUD,JPY,2002-04-16,75.2663
AUD,JPY,2002-04-17,66.9207
AUD,JPY,2002-04-18,55.4962
AUD,JPY,2002-04-19,49.3641
AUD,JPY,2002-04-22,84.3535
AUD,JPY,2002-04-23,73.7984
AUD,JPY,2002-04-24,64.7413
AUD,JPY,2002-04-25,92.9525
AUD,JPY,2002-04-26,99.8616
AUD,JPY,2002-04-29,38.8638
AUD,JPY,2002-04-30,95.1466
AUD,JPY,2002-05-01,65.1918
AUD,JPY,2002-05-02,45.6745
AUD,JPY,2002-05-03,89.6797
AUD,JPY,2002-05-06,67.6921
AUD,JPY,2002-05-07,76.5822
AUD,JPY,2002-05-08,74.6925
AUD,JPY,2002-05-09,41.6123
AUD,JPY,2002-05-10,53.3971
AUD,JPY,2002-05-13,81.2373
AUD,JPY,2002-05-14,38.5741
AUD,JPY,2002-05-15,49.7885
AUD,JPY,2002-05-16,65.7332
AUD,JPY,2002-05-17,40.8343
AUD,JPY,2002-05-20,90.2241
AUD,JPY,2002-05-21,51.2055
AUD,JPY,2002-05-22,60.8255
AUD,JPY,2002-05-23,70.2817
AUD,JPY,2002-05-24,45.4026
AUD,JPY,2002-05-27,63.4017
AUD,JPY,2002-05-28,49.9998
AUD,JPY,2002-05-29,66.9469
AUD,JPY,2002-05-30,55.7217
AUD,JPY,2002-05-31,67.6149
AUD,JPY,2002-06-03,101.7325
AUD,JPY,2002-06-04,101.2967
AUD,JPY,2002-06-05,72.6666
AUD,JPY,2002-06-06,55.9582
AUD,JPY,2002-06-07,43.7471
AUD,JPY,2002-06-10,50.7793
AUD,JPY,2002-06-11,63.0654
AUD,JPY,2002-06-12,51.1215
AUD,JPY,2002-06-13,58.1274
AUD,JPY,2002-06-14,62.8702
AUD,JPY,2002-06-17,99.8849
AUD,JPY,2002-06-18,101.5203
AUD,JPY,2002-06-19,79.7345
AUD,JPY,2002-06-20,101.8510
AUD,JPY,2002-06-21,94.3133
AUD,JPY,2002-06-24,56.5082
AUD,JPY,2002-06-25,36.6867
AUD,JPY,2002-06-26,58.5849
AUD,JPY,2002-06-27,70.0527
AUD,JPY,2002-06-28,47.9046
AUD,JPY,2002-07-01,33.7829
AUD,JPY,2002-07-02,90.9886
AUD,JPY,2002-07-03,50.2605
AUD,JPY,2002-07-04,37.4640
AUD,JPY,2002-07-05,84.7846
AUD,JPY,2002-07-08,44.0826
AUD,JPY,2002-07-09,94.6552
AUD,JPY,2002-07-10,92.1191
AUD,JPY,2002-07-11,93.4250
AUD,JPY,2002-07-12,60.3599
AUD,JPY,2002-07-15,51.1654
AUD,JPY,2002-07-16,66.4614
AUD,JPY,2002-07-17,34.0165
AUD,JPY,2002-07-18,55.9515
AUD,JPY,2002-07-19,60.5578
AUD,JPY,2002-07-22,50.9979
AUD,JPY,2002-07-23,82.3680
AUD,JPY,2002-07-24,48.8673
AUD,JPY,2002-07-25,58.6663
AUD,JPY,2002-07-26,66.1266
AUD,JPY,2002-07-29,63.5198
AUD,JPY,2002-07-30,86.7920
AUD,JPY,2002-07-31,72.7999
AUD,JPY,2002-08-01,85.5682
AUD,JPY,2002-08-02,54.4962
AUD,JPY,2002-08-05,94.0663
AUD,JPY,2002-08-06,66.4898
AUD,JPY,2002-08-07,64.7898
AUD,JPY,2002-08-08,94.7131
AUD,JPY,2002-08-09,66.3153
AUD,JPY,2002-08-12,49.3936
AUD,JPY,2002-08-13,76.7386
AUD,JPY,2002-08-14,52.6682
AUD,JPY,2002-08-15,34.9253
AUD,JPY,2002-08-16,89.2255
AUD,JPY,2002-08-19,68.2458
AUD,JPY,2002-08-20,79.2018
AUD,JPY,2002-08-21,85.0870
AUD,JPY,2002-08-22,94.4165
AUD,JPY,2002-08-23,64.6609
AUD,JPY,2002-08-26,81.4711
AUD,JPY,2002-08-27,72.0787
AUD,JPY,2002-08-28,95.7976
AUD,JPY,2002-08-29,92.4564
AUD,JPY,2002-08-30,33.7399
AUD,JPY,2002-09-02,37.6867
AUD,JPY,2002-09-03,76.5468
AUD,JPY,2002-09-04,56.8965
AUD,JPY,2002-09-05,54.0870
AUD,JPY,2002-09-06,66.5060
AUD,JPY,2002-09-09,90.9235
AUD,JPY,2002-09-10,39.8748
AUD,JPY,2002-09-11,41.1233
AUD,JPY,2002-09-12,84.1133
AUD,JPY,2002-09-13,40.2829
AUD,JPY,2002-09-16,92.7473
AUD,JPY,2002-09-17,87.2789
AUD,JPY,2002-09-18,37.2595
AUD,JPY,2002-09-19,75.5616
AUD,JPY,2002-09-20,69.5112
AUD,JPY,2002-09-23,63.0172
AUD,JPY,2002-09-24,89.8543
AUD,JPY,2002-09-25,73.4069
AUD,JPY,2002-09-26,38.1476
AUD,JPY,2002-09-27,99.4622
AUD,JPY,2002-09-30,52.3009
AUD,JPY,2002-10-01,63.0274
AUD,JPY,2002-10-02,58.7246
AUD,JPY,2002-10-03,91.3477
AUD,JPY,2002-10-04,100.9334
AUD,JPY,2002-10-07,91.5045
AUD,JPY,2002-10-08,58.6582
AUD,JPY,2002-10-09,52.1692
AUD,JPY,2002-10-10,61.1215
AUD,JPY,2002-10-11,65.8061
AUD,JPY,2002-10-14,90.8016
AUD,JPY,2002-10-15,38.7363
AUD,JPY,2002-10-16,60.0989
AUD,JPY,2002-10-17,47.2430
AUD,JPY,2002-10-18,73.0705
AUD,JPY,2002-10-21,91.4916
AUD,JPY,2002-10-22,85.7994
AUD,JPY,2002-10-23,57.9584
AUD,JPY,2002-10-24,54.7307
AUD,JPY,2002-10-25,42.4675
AUD,JPY,2002-10-28,56.3541
AUD,JPY,2002-10-29,47.0291
AUD,JPY,2002-10-30,56.2203
AUD,JPY,2002-10-31,95.9983
AUD,JPY,2002-11-01,47.2470
AUD,JPY,2002-11-04,49.8842
AUD,JPY,2002-11-05,70.3156
AUD,JPY,2002-11-06,94.2373
AUD,JPY,2002-11-07,93.0769
AUD,JPY,2002-11-08,97.6635
AUD,JPY,2002-11-11,59.3021
AUD,JPY,2002-11-12,60.6942
AUD,JPY,2002-11-13,71.9365
AUD,JPY,2002-11-14,45.4097
AUD,JPY,2002-11-15,59.3964
AUD,JPY,2002-11-18,37.3700
AUD,JPY,2002-11-19,79.0915
AUD,JPY,2002-11-20,38.2838
AUD,JPY,2002-11-21,90.8713
AUD,JPY,2002-11-22,80.9194
AUD,JPY,2002-11-25,94.0471
AUD,JPY,2002-11-26,46.1769
AUD,JPY,2002-11-27,40.8503
AUD,JPY,2002-11-28,98.5886
AUD,JPY,2002-11-29,95.7887
AUD,JPY,2002-12-02,50.4171
AUD,JPY,2002-12-03,84.2413
AUD,JPY,2002-12-04,39.9176
AUD,JPY,2002-12-05,78.4894
AUD,JPY,2002-12-06,40.1550
AUD,JPY,2002-12-09,86.3384
AUD,JPY,2002-12-10,54.5065
AUD,JPY,2002-12-11,41.0898
AUD,JPY,2002-12-12,44.8719
AUD,JPY,2002-12-13,64.6944
AUD,JPY,2002-12-16,100.8565
AUD,JPY,2002-12-17,40.4753
AUD,JPY,2002-12-18,45.2457
AUD,JPY,2002-12-19,77.0222
AUD,JPY,2002-12-20,47.7787
AUD,JPY,2002-12-23,84.1552
AUD,JPY,2002-12-24,47.3732
AUD,JPY,2002-12-26,91.2944
AUD,JPY,2002-12-27,74.7010
AUD,JPY,2002-12-30,59.7118
AUD,JPY,2002-12-31,61.5270
AUD,JPY,2003-01-02,100.8981
AUD,JPY,2003-01-03,83.0329
AUD,JPY,2003-01-06,96.8064
AUD,JPY,2003-01-07,100.9311
AUD,JPY,2003-01-08,50.5932
AUD,JPY,2003-01-09,95.4631
AUD,JPY,2003-01-10,72.3819
AUD,JPY,2003-01-13,79.3856
AUD,JPY,2003-01-14,73.5251
AUD,JPY,2003-01-15,56.4294
AUD,JPY,2003-01-16,94.1460
AUD,JPY,2003-01-17,103.1554
AUD,JPY,2003-01-20,99.8281
AUD,JPY,2003-01-21,102.7037
AUD,JPY,2003-01-22,74.2858
AUD,JPY,2003-01-23,89.7476
AUD,JPY,2003-01-24,48.9013
AUD,JPY,2003-01-27,92.2755
AUD,JPY,2003-01-28,99.9401
AUD,JPY,2003-01-29,42.6042
AUD,JPY,2003-01-30,68.5985
AUD,JPY,2003-01-31,98.0632
AUD,JPY,2003-02-03,43.6966
AUD,JPY,2003-02-04,60.7787
AUD,JPY,2003-02-05,78.7589
AUD,JPY,2003-02-06,76.6448
AUD,JPY,2003-02-07,81.3939
AUD,JPY,2003-02-10,65.5701
AUD,JPY,2003-02-11,103.1197
AUD,JPY,2003-02-12,75.2740
AUD,JPY,2003-02-13,43.4829
AUD,JPY,2003-02-14,64.6617
AUD,JPY,2003-02-17,85.1566
AUD,JPY,2003-02-18,62.2003
AUD,JPY,2003-02-19,74.1036
AUD,JPY,2003-02-20,51.7178
AUD,JPY,2003-02-21,101.1328
AUD,JPY,2003-02-24,62.7673
AUD,JPY,2003-02-25,74.2501
AUD,JPY,2003-02-26,66.0010
AUD,JPY,2003-02-27,56.4749
AUD,JPY,2003-02-28,101.1267
AUD,JPY,2003-03-03,40.3432
AUD,JPY,2003-03-04,46.3935
AUD,JPY,2003-03-05,40.4318
AUD,JPY,2003-03-06,83.1805
AUD,JPY,2003-03-07,73.5798
AUD,JPY,2003-03-10,49.2169
AUD,JPY,2003-03-11,39.6466
AUD,JPY,2003-03-12,68.2762
AUD,JPY,2003-03-13,53.2909
AUD,JPY,2003-03-14,66.7424
AUD,JPY,2003-03-17,83.3228
AUD,JPY,2003-03-18,38.0737
AUD,JPY,2003-03-19,38.5031
AUD,JPY,2003-03-20,67.3233
AUD,JPY,2003-03-21,102.1248
AUD,JPY,2003-03-24,103.0143
AUD,JPY,2003-03-25,42.9573
AUD,JPY,2003-03-26,95.6761
AUD,JPY,2003-03-27,94.8435
AUD,JPY,2003-03-28,64.5313
AUD,JPY,2003-03-31,39.2909
AUD,JPY,2003-04-01,76.6448
AUD,JPY,2003-04-02,72.5806
AUD,JPY,2003-04-03,46.8736
AUD,JPY,2003-04-04,67.0576
AUD,JPY,2003-04-07,72.4133
AUD,JPY,2003-04-08,97.2757
AUD,JPY,2003-04-09,105.6669
AUD,JPY,2003-04-10,43.9127
AUD,JPY,2003-04-11,79.2929
AUD,JPY,2003-04-14,108.5558
AUD,JPY,2003-04-15,37.6521
AUD,JPY,2003-04-16,81.4485
AUD,JPY,2003-04-17,83.6611
AUD,JPY,2003-04-18,49.8834
AUD,JPY,2003-04-21,103.5305
AUD,JPY,2003-04-22,70.4374
AUD,JPY,2003-04-23,53.8696
AUD,JPY,2003-04-24,104.3644
AUD,JPY,2003-04-25,47.8356
AUD,JPY,2003-04-28,39.0206
AUD,JPY,2003-04-29,55.4524
AUD,JPY,2003-04-30,94.3577
AUD,JPY,2003-05-01,111.5217
AUD,JPY,2003-05-02,90.0555
AUD,JPY,2003-05-05,85.2723
AUD,JPY,2003-05-06,100.9268
AUD,JPY,2003-05-07,110.5359
AUD,JPY,2003-05-08,71.6237
AUD,JPY,2003-05-09,47.2000
AUD,JPY,2003-05-12,90.7387
AUD,JPY,2003-05-13,42.4841
AUD,JPY,2003-05-14,92.2802
AUD,JPY,2003-05-15,89.4050
AUD,JPY,2003-05-16,42.6519
AUD,JPY,2003-05-19,44.1089
AUD,JPY,2003-05-20,81.8302
AUD,JPY,2003-05-21,75.3738
AUD,JPY,2003-05-22,77.9299
AUD,JPY,2003-05-23,58.3270
AUD,JPY,2003-05-26,78.9174
AUD,JPY,2003-05-27,99.1078
AUD,JPY,2003-05-28,76.1241
AUD,JPY,2003-05-29,95.5722
AUD,JPY,2003-05-30,47.6718
AUD,JPY,2003-06-02,91.9817
AUD,JPY,2003-06-03,92.4326
AUD,JPY,2003-06-04,59.4762
AUD,JPY,2003-06-05,85.4160
AUD,JPY,2003-06-06,82.4993
AUD,JPY,2003-06-09,89.3048
AUD,JPY,2003-06-10,71.2924
AUD,JPY,2003-06-11,74.3480
AUD,JPY,2003-06-12,71.9816
AUD,JPY,2003-06-13,117.2798
AUD,JPY,2003-06-16,68.9742
AUD,JPY,2003-06-17,59.9810
AUD,JPY,2003-06-18,115.2139
AUD,JPY,2003-06-19,105.0917
AUD,JPY,2003-06-20,63.9409
AUD,JPY,2003-06-23,108.2350
AUD,JPY,2003-06-24,111.6320
AUD,JPY,2003-06-25,49.7428
AUD,JPY,2003-06-26,59.8981
AUD,JPY,2003-06-27,86.3790
AUD,JPY,2003-06-30,89.1050
AUD,JPY,2003-07-01,93.7733
AUD,JPY,2003-07-02,78.2528
AUD,JPY,2003-07-03,112.8338
AUD,JPY,2003-07-04,69.4484
AUD,JPY,2003-07-07,54.7846
AUD,JPY,2003-07-08,99.2399
AUD,JPY,2003-07-09,57.2689
AUD,JPY,2003-07-10,113.9476
AUD,JPY,2003-07-11,97.9129
AUD,JPY,2003-07-14,80.6625
AUD,JPY,2003-07-15,99.3775
AUD,JPY,2003-07-16,77.2188
AUD,JPY,2003-07-17,62.6711
AUD,JPY,2003-07-18,73.0989
AUD,JPY,2003-07-21,39.2831
AUD,JPY,2003-07-22,83.1160
AUD,JPY,2003-07-23,48.7824
AUD,JPY,2003-07-24,116.2891
AUD,JPY,2003-07-25,49.8307
AUD,JPY,2003-07-28,73.5713
AUD,JPY,2003-07-29,103.9924
AUD,JPY,2003-07-30,46.3299
AUD,JPY,2003-07-31,47.4886
AUD,JPY,2003-08-01,50.6623
AUD,JPY,2003-08-04,65.0585
AUD,JPY,2003-08-05,113.6682
AUD,JPY,2003-08-06,96.5681
AUD,JPY,2003-08-07,74.4213
AUD,JPY,2003-08-08,44.4006
AUD,JPY,2003-08-11,91.6618
AUD,JPY,2003-08-12,87.0855
AUD,JPY,2003-08-13,45.8659
AUD,JPY,2003-08-14,111.4040
AUD,JPY,2003-08-15,98.3880
AUD,JPY,2003-08-18,113.5213
AUD,JPY,2003-08-19,63.3321
AUD,JPY,2003-08-20,94.0782
AUD,JPY,2003-08-21,112.5564
AUD,JPY,2003-08-22,77.5963
AUD,JPY,2003-08-25,107.6507
AUD,JPY,2003-08-26,46.0339
AUD,JPY,2003-08-27,71.6069
AUD,JPY,2003-08-28,108.1802
AUD,JPY,2003-08-29,111.4947
AUD,JPY,2003-09-01,41.6473
AUD,JPY,2003-09-02,67.6709
AUD,JPY,2003-09-03,74.6203
AUD,JPY,2003-09-04,95.7810
AUD,JPY,2003-09-05,78.8098
AUD,JPY,2003-09-08,92.2654
AUD,JPY,2003-09-09,43.1940
AUD,JPY,2003-09-10,61.7441
AUD,JPY,2003-09-11,58.3098
AUD,JPY,2003-09-12,69.2573
AUD,JPY,2003-09-15,46.3201
AUD,JPY,2003-09-16,40.6615
AUD,JPY,2003-09-17,95.0995
